exec_time,script,slurm_partition,scheme,layout,victim_selection,do_log,matrix_name
24.6318,cc,xeon,STATIC,PERCPU,SEQ,1,wikipedia-20051105
24.749,cc,xeon,STATIC,PERCPU,SEQ,1,wikipedia-20051105
25.022,cc,xeon,STATIC,PERCPU,SEQ,1,wikipedia-20051105
25.0603,cc,xeon,STATIC,PERCPU,SEQ,1,wikipedia-20051105
24.6684,cc,xeon,STATIC,PERCPU,SEQ,1,wikipedia-20051105
25.0194,cc,xeon,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
24.7314,cc,xeon,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
25.3347,cc,xeon,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
25.3162,cc,xeon,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
25.6118,cc,xeon,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
24.4975,cc,xeon,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
24.9604,cc,xeon,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
24.9356,cc,xeon,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
25.1264,cc,xeon,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
25.1945,cc,xeon,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
34.8439,cc,xeon,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
36.3426,cc,xeon,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
34.4465,cc,xeon,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
34.4127,cc,xeon,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
34.3715,cc,xeon,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
34.4704,cc,xeon,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
35.0179,cc,xeon,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
34.8655,cc,xeon,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
34.3534,cc,xeon,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
34.4754,cc,xeon,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
34.5463,cc,xeon,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
34.4445,cc,xeon,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
34.5593,cc,xeon,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
34.8865,cc,xeon,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
34.5391,cc,xeon,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
22.9063,cc,xeon,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.9431,cc,xeon,GSS,PERCPU,SEQ,1,wikipedia-20051105
22.0839,cc,xeon,GSS,PERCPU,SEQ,1,wikipedia-20051105
22.104,cc,xeon,GSS,PERCPU,SEQ,1,wikipedia-20051105
22.0666,cc,xeon,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.6933,cc,xeon,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.6538,cc,xeon,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.5898,cc,xeon,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.5257,cc,xeon,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.6477,cc,xeon,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.9866,cc,xeon,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
22.0525,cc,xeon,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.9878,cc,xeon,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
22.0623,cc,xeon,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
22.5753,cc,xeon,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
29.9438,cc,xeon,GSS,PERGROUP,SEQ,1,wikipedia-20051105
29.7383,cc,xeon,GSS,PERGROUP,SEQ,1,wikipedia-20051105
30.2545,cc,xeon,GSS,PERGROUP,SEQ,1,wikipedia-20051105
29.5737,cc,xeon,GSS,PERGROUP,SEQ,1,wikipedia-20051105
29.6625,cc,xeon,GSS,PERGROUP,SEQ,1,wikipedia-20051105
30.3767,cc,xeon,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
30.0221,cc,xeon,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
29.4056,cc,xeon,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
29.5991,cc,xeon,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
29.9196,cc,xeon,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
29.4659,cc,xeon,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
30.1072,cc,xeon,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
29.8102,cc,xeon,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
29.9849,cc,xeon,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
29.7827,cc,xeon,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.8502,cc,xeon,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.8571,cc,xeon,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.7658,cc,xeon,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.7776,cc,xeon,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.8223,cc,xeon,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.6118,cc,xeon,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.6555,cc,xeon,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.5986,cc,xeon,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.7046,cc,xeon,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.6388,cc,xeon,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.7885,cc,xeon,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
19.8422,cc,xeon,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
19.7688,cc,xeon,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
19.7813,cc,xeon,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
19.8304,cc,xeon,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
23.1957,cc,xeon,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
23.1672,cc,xeon,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
23.3935,cc,xeon,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
23.6456,cc,xeon,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
23.1473,cc,xeon,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
23.2774,cc,xeon,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
23.4829,cc,xeon,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
24.7771,cc,xeon,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
24.0444,cc,xeon,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
23.3991,cc,xeon,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
23.2929,cc,xeon,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
23.4979,cc,xeon,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
23.4591,cc,xeon,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
23.2179,cc,xeon,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
23.4373,cc,xeon,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
19.0252,cc,xeon,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.3197,cc,xeon,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.0468,cc,xeon,VISS,PERCPU,SEQ,1,wikipedia-20051105
18.9723,cc,xeon,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.0093,cc,xeon,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.4227,cc,xeon,VISS,PERCPU,RANDOM,1,wikipedia-20051105
18.8886,cc,xeon,VISS,PERCPU,RANDOM,1,wikipedia-20051105
18.7794,cc,xeon,VISS,PERCPU,RANDOM,1,wikipedia-20051105
18.9278,cc,xeon,VISS,PERCPU,RANDOM,1,wikipedia-20051105
18.839,cc,xeon,VISS,PERCPU,RANDOM,1,wikipedia-20051105
18.9605,cc,xeon,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.006,cc,xeon,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
21.0181,cc,xeon,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.0206,cc,xeon,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.0043,cc,xeon,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
21.3892,cc,xeon,VISS,PERGROUP,SEQ,1,wikipedia-20051105
21.6321,cc,xeon,VISS,PERGROUP,SEQ,1,wikipedia-20051105
21.1153,cc,xeon,VISS,PERGROUP,SEQ,1,wikipedia-20051105
21.3574,cc,xeon,VISS,PERGROUP,SEQ,1,wikipedia-20051105
21.2762,cc,xeon,VISS,PERGROUP,SEQ,1,wikipedia-20051105
21.5049,cc,xeon,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.7395,cc,xeon,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
21.1975,cc,xeon,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
21.2231,cc,xeon,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
21.3761,cc,xeon,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
21.081,cc,xeon,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.0941,cc,xeon,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.1986,cc,xeon,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.3074,cc,xeon,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.7793,cc,xeon,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.214,cc,xeon,TSS,PERCPU,SEQ,1,wikipedia-20051105
21.1245,cc,xeon,TSS,PERCPU,SEQ,1,wikipedia-20051105
21.1861,cc,xeon,TSS,PERCPU,SEQ,1,wikipedia-20051105
21.1214,cc,xeon,TSS,PERCPU,SEQ,1,wikipedia-20051105
21.21,cc,xeon,TSS,PERCPU,SEQ,1,wikipedia-20051105
20.8603,cc,xeon,TSS,PERCPU,RANDOM,1,wikipedia-20051105
20.8932,cc,xeon,TSS,PERCPU,RANDOM,1,wikipedia-20051105
20.9778,cc,xeon,TSS,PERCPU,RANDOM,1,wikipedia-20051105
20.883,cc,xeon,TSS,PERCPU,RANDOM,1,wikipedia-20051105
21.005,cc,xeon,TSS,PERCPU,RANDOM,1,wikipedia-20051105
21.2231,cc,xeon,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.2571,cc,xeon,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.1976,cc,xeon,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.1205,cc,xeon,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.224,cc,xeon,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
27.1056,cc,xeon,TSS,PERGROUP,SEQ,1,wikipedia-20051105
26.7629,cc,xeon,TSS,PERGROUP,SEQ,1,wikipedia-20051105
27.5129,cc,xeon,TSS,PERGROUP,SEQ,1,wikipedia-20051105
26.7557,cc,xeon,TSS,PERGROUP,SEQ,1,wikipedia-20051105
26.5392,cc,xeon,TSS,PERGROUP,SEQ,1,wikipedia-20051105
26.8435,cc,xeon,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
26.6872,cc,xeon,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
27.2083,cc,xeon,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
26.9055,cc,xeon,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
26.4862,cc,xeon,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
26.8676,cc,xeon,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
26.8822,cc,xeon,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
26.8581,cc,xeon,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
26.9052,cc,xeon,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
26.9442,cc,xeon,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.6835,cc,xeon,FAC2,PERCPU,SEQ,1,wikipedia-20051105
22.4178,cc,xeon,FAC2,PERCPU,SEQ,1,wikipedia-20051105
22.3799,cc,xeon,FAC2,PERCPU,SEQ,1,wikipedia-20051105
22.479,cc,xeon,FAC2,PERCPU,SEQ,1,wikipedia-20051105
22.3862,cc,xeon,FAC2,PERCPU,SEQ,1,wikipedia-20051105
21.8786,cc,xeon,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.7534,cc,xeon,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.7485,cc,xeon,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.7433,cc,xeon,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.7416,cc,xeon,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
22.4501,cc,xeon,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
22.4991,cc,xeon,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
22.5033,cc,xeon,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
22.4062,cc,xeon,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
22.4246,cc,xeon,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
32.6269,cc,xeon,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
31.7339,cc,xeon,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
31.5348,cc,xeon,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
32.8153,cc,xeon,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
32.4921,cc,xeon,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
32.1151,cc,xeon,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
31.8381,cc,xeon,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
31.9281,cc,xeon,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
31.5522,cc,xeon,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
31.8804,cc,xeon,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
31.3774,cc,xeon,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
31.8846,cc,xeon,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
32.8783,cc,xeon,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
31.9386,cc,xeon,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
31.7609,cc,xeon,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
20.2564,cc,xeon,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.2238,cc,xeon,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.2357,cc,xeon,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.273,cc,xeon,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.2568,cc,xeon,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.1554,cc,xeon,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
20.0142,cc,xeon,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
19.9714,cc,xeon,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
20.0056,cc,xeon,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
20.0734,cc,xeon,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
20.2354,cc,xeon,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.2161,cc,xeon,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.2817,cc,xeon,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.2511,cc,xeon,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.2604,cc,xeon,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
27.683,cc,xeon,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
31.2572,cc,xeon,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
29.4752,cc,xeon,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
29.7413,cc,xeon,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
29.4595,cc,xeon,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
26.9712,cc,xeon,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
27.0808,cc,xeon,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
27.6762,cc,xeon,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
28.2606,cc,xeon,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
28.4745,cc,xeon,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
29.1251,cc,xeon,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
28.0658,cc,xeon,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
28.0193,cc,xeon,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
27.8836,cc,xeon,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
28.3583,cc,xeon,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.7533,cc,xeon,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.7556,cc,xeon,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.7956,cc,xeon,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.7343,cc,xeon,FISS,PERCPU,SEQ,1,wikipedia-20051105
21.0238,cc,xeon,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.7708,cc,xeon,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.6245,cc,xeon,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.5446,cc,xeon,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.723,cc,xeon,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.7344,cc,xeon,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.8175,cc,xeon,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.3939,cc,xeon,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.6296,cc,xeon,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.6431,cc,xeon,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
21.205,cc,xeon,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
22.8039,cc,xeon,FISS,PERGROUP,SEQ,1,wikipedia-20051105
22.996,cc,xeon,FISS,PERGROUP,SEQ,1,wikipedia-20051105
22.687,cc,xeon,FISS,PERGROUP,SEQ,1,wikipedia-20051105
22.7735,cc,xeon,FISS,PERGROUP,SEQ,1,wikipedia-20051105
22.6912,cc,xeon,FISS,PERGROUP,SEQ,1,wikipedia-20051105
22.8923,cc,xeon,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
22.7623,cc,xeon,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
22.78,cc,xeon,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
22.7839,cc,xeon,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
23.0561,cc,xeon,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
23.0095,cc,xeon,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.9234,cc,xeon,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.0018,cc,xeon,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.7784,cc,xeon,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.8493,cc,xeon,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.4316,cc,xeon,PLS,PERCPU,SEQ,1,wikipedia-20051105
22.4337,cc,xeon,PLS,PERCPU,SEQ,1,wikipedia-20051105
22.4125,cc,xeon,PLS,PERCPU,SEQ,1,wikipedia-20051105
22.4243,cc,xeon,PLS,PERCPU,SEQ,1,wikipedia-20051105
22.4165,cc,xeon,PLS,PERCPU,SEQ,1,wikipedia-20051105
21.8826,cc,xeon,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.0607,cc,xeon,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.0601,cc,xeon,PLS,PERCPU,RANDOM,1,wikipedia-20051105
21.9438,cc,xeon,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.5052,cc,xeon,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.4785,cc,xeon,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
22.4054,cc,xeon,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
22.37,cc,xeon,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
22.4829,cc,xeon,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
22.4401,cc,xeon,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
31.9,cc,xeon,PLS,PERGROUP,SEQ,1,wikipedia-20051105
32.1545,cc,xeon,PLS,PERGROUP,SEQ,1,wikipedia-20051105
31.8386,cc,xeon,PLS,PERGROUP,SEQ,1,wikipedia-20051105
31.4184,cc,xeon,PLS,PERGROUP,SEQ,1,wikipedia-20051105
32.5399,cc,xeon,PLS,PERGROUP,SEQ,1,wikipedia-20051105
31.1774,cc,xeon,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
31.9925,cc,xeon,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
31.9868,cc,xeon,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
31.5418,cc,xeon,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
32.306,cc,xeon,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
31.4062,cc,xeon,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
31.7663,cc,xeon,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
31.6084,cc,xeon,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
32.4231,cc,xeon,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
31.1757,cc,xeon,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.9075,cc,xeon,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.8509,cc,xeon,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.8814,cc,xeon,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.8776,cc,xeon,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.7907,cc,xeon,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.721800000000002,cc,xeon,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
19.6446,cc,xeon,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
19.6086,cc,xeon,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
19.6081,cc,xeon,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
19.6972,cc,xeon,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
19.8346,cc,xeon,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
19.8769,cc,xeon,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
19.8766,cc,xeon,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
19.8126,cc,xeon,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
19.7711,cc,xeon,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
23.5034,cc,xeon,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
23.401,cc,xeon,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
23.552,cc,xeon,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
23.2636,cc,xeon,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
23.2536,cc,xeon,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
23.2051,cc,xeon,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
23.4124,cc,xeon,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
23.2442,cc,xeon,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
23.4579,cc,xeon,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
23.2378,cc,xeon,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
23.348,cc,xeon,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
23.4551,cc,xeon,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
23.3831,cc,xeon,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
23.1946,cc,xeon,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
23.3102,cc,xeon,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
18.4064,cc,xeon,MFSC,PERCPU,SEQ,1,wikipedia-20051105
18.3626,cc,xeon,MFSC,PERCPU,SEQ,1,wikipedia-20051105
